corp_code,corp_name,corp_eng_name,stock_code
00907660,아루히,ARUHI Corporation,950100
00351269,지티앤티,"GT&T CO., LTD.",053870
00350251,모아에스앤에스,"MOASNS Co., Ltd.",052880
00206127,어울림엘시스,Oullim Elses Inc.,033280
00846396,이코리아자기관리부동산투자회사,"e-Corea Real Estate Investment Trusts Co., Ltd",138440
00144155,SK,"SK Holdings Co., Ltd.",003600
00678281,에이치앤아이,"H&I.,LTD",103650
00314888,디에스,"DS CO., LTD",051710
00653990,유니드코리아,"uNeedkorea Co.,Ltd",110500
00451116,아이레보,iREVO Inc.,072430
00159926,포스코티엠씨,"POSCO TMC CO., LTD.",010150
00648688,거북선2호선박투자회사,Turtleship No.2 Ship Investment Company,101380
00512550,아시아퍼시픽5호선박투자회사,"ASIA PACIFIC NO.5 SHIP INVESTMENT CO.,LTD.",082240
00512532,아시아퍼시픽7호선박투자회사,"ASIA PACIFIC NO. 7 SHIP INVESTMENT CO.,LTD",082260
00512541,아시아퍼시픽6호선박투자회사,"ASIA PACIFIC NO.6 SHIP INVESTMENT CO.,LTD.",082250
01047929,에스케이제1호기업인수목적,SK No.1 Special Purpose Acquisition Company,207930
01064315,대우기업인수목적3호,"DAEWOO SPECIAL PURPOSE ACQUISITION 3 CO., LTD.",215580
01047567,엔에이치에스엘기업인수목적,"NH SL SPECIAL PURPOSE ACQUISITION CO., LTD.",207720
01043871,케이티비기업인수목적1호,"KTB SPECIAL PURPOSE ACQUISITION COMPANY 1 CO., LTD",204650
01065536,미래에셋제3호기업인수목적,"MIRAEASSET No.3 SPAC CO.,LTD.",215750
00636045,넥솔론,Nexolon Company Limited.,110570
00632331,디피앤케이,"Design Power & Korea Co., Ltd.",189700
00974459,비앤에스미디어,"B&S MEDIA CO., LTD",156170
00461690,세화피앤씨,SEWHA P&C INC.,085980
01111057,에스지에이시스템즈,"SGA SYSTEMS Co., Ltd.",232290
00823687,웨이포트유한공사,"WAYPORT(H.K.) CO., LIMITED",900130
00318538,아스팩오일,"ASPACOIL Co.,Ltd",232360
00855145,하이골드오션2호선박투자회사,"HI GOLD OCEAN NO.2 SHIP INVESTMENT CO., LTD.",139200
01046179,골든브릿지제2호기업인수목적,"Goldenbridge No.2 Special Purpose Acquisition Co., LTD",206660
00110495,대성합동지주,"DAESUNG GROUP PARTNERS CO.,LTD.",005620
00722500,중국원양자원유한공사,"CHINA OCEAN RESOURCES CO.,LTD.",900050
00533678,아시아퍼시픽15호선박투자회사,"ASIA PACIFIC NO. 15 SHIP INVESTMENT CO.,LTD",083620
01047716,하나머스트3호기업인수목적,Hana Must Third Special Purpose Acquisition Company,208870
00686147,신성에프에이,"SHINSUNG FA CO., LTD.",104120
00686068,신성이엔지,"SHINSUNG ENG CO., LTD.",104110
00163619,한진피앤씨,"Hanjin P&C CO., LTD",061460
00967778,나이코,"NYCO CO.,LTD.",192240
01038161,대우기업인수목적2호,"DAEWOO SPECIAL PURPOSE ACQUISITION 2 CO., LTD.",204440
00267960,에스에스컴텍,"SS COMTECH Co., Ltd.",036500
00529310,동북아10호선박투자회사,DONGBUKA NO.10 SHIP INVESTMENT CO.,083350
01080410,골든브릿지제3호기업인수목적,"Goldenbridge No.3 Special Purpose Acquisition Co., LTD.",219580
00413824,제이앤유글로벌,JNU GLOBAL INCORPORATION.,086200
01090301,케이비제8호기업인수목적,KB No.8 Special Purpose Acquistion Company,222390
01010572,패션플랫폼,"Fashion Platform Co.,Ltd.",256090
01075047,키움제3호기업인수목적,Kiwoom No.3 Special Purpose Aquisition Company,218710
01089828,유진기업인수목적3호,"EUGENE SPECIAL PURPOSE ACQUISITION 3 CO., LTD.",221200
01087079,한화에이스기업인수목적2호,"Hanwha Ace Special Purpose Acquisition 2nd Co., LTD.",219860
01072660,엔에이치기업인수목적7호,"NH SPECIAL PURPOSE ACQUISITION 7 CO., LTD.",217810
01091391,교보5호기업인수목적,Kyobo 5 Special Purpose Acquisition Company,223040
01089961,케이비드림투게더제3호기업인수목적,"KB Dream Together 3rd Special Purpose Acquisition Co., LTD.",221950
01089387,유안타제2호기업인수목적,"Yuanta 2 SPECIAL PURPOSE ACQUISITION CO.,LTD.",219960
01111765,에스엠로보틱스,SMROBOTICS Inc.,252940
01115257,시냅스엠,SCENAPPSM inc.,246830
01109186,동부제4호기업인수목적,"Dongbu 4th Special Purpose Acquisition Co.,Ltd.",230490
01095892,태경피엔에스,"TAEKYUNG PNS CO.,LTD",235090
00130949,카카오엠,Kakao M Corp.,016170
00202778,썬코어,"Suncore, Inc.",051170
01090921,케이엠제약,"KM PHARMACY CO.,LTD.",237720
01102800,키움제4호기업인수목적,Kiwoom No.4 Special Purpose Acquisition Company,226850
00148717,도레이케미칼,Toray Chemical Korea Inc.,008000
00959265,디와이엘엔제이,"DYLNJ Co., Ltd",207230
00447478,엔에스브이,NSV CORPORATION,095300
00163789,심팩메탈,"SIMPAC METAL Co., Ltd.",090730
00838421,씨제이이앤엠,CJ E&M Corporation,130960
01094565,이베스트기업인수목적3호,EBEST SPECIAL PURPOSE ACQUISITION 3 COMPANY,225440
00842327,완리인터내셔널홀딩스,WANLI INTERNATIONAL HOLDINGS LIMITED,900180
00156044,하림홀딩스,"HARIM HOLDINGS CO.,LTD.",024660
00109170,대덕GDS,"DAEDUCK GDS CO.,LTD",004130
00207223,위너지스,"WINERGYS Co., Ltd",026260
00454265,스틸플라워,"STEEL FLOWER CO.,LTD",087220
01170962,GRT,Great Rich Technologies Limited,900290
00348177,트레이스,"TRAIS Co., Ltd.",052290
01111020,케이비제9호기업인수목적,KB No.9 Special Purpose Acquisition Company,232270
01117103,하이에이아이1호기업인수목적,HI AI 1ST Special Purpose Acquisition Company,235010
00264644,넥스콘테크놀러지,"NEXCON TECHNOLOGY Co., LTD",038990
00334244,덴소코리아,DENSOKOREAAUTOMOTIVECORPORATION,047060
00535719,프렉코,"PREXCO CO., LTD.",082220
00790121,차이나하오란리사이클링유한공사,"China Hao Ran Recycling Co., Ltd.",900090
00569992,원익테라세미콘,"WONIK TERA SEMICON CO.,LTD.",123100
00925453,나무기술,"NAMU TECH CO., LTD.",167380
01130937,한국제4호기업인수목적,"Korea No.4 Special Purpose Acquisition Co., LTD.",240540
00232496,씨그널엔터테인먼트그룹,Signal Entertainment Group Corp.,099830
01088458,극동자동화,Kukdong Automation,272420
00108047,세원화성,"SEWON CHEMICAL CO.,LTD",007910
00600013,맵스리얼티1,MIRAEASSETMAPS ASIA PACIFIC REAL ESTATE 1 INVESTMENT COMPANY,094800
00609254,세왕,"SEUNGHWA  CO., LTD.",111610
01117495,에스와이제이,"SYJ Co., Ltd.",251540
00835734,피엠디아카데미,PMD ACADEMY CORP.,144740
01119217,본느,"Bonne Co., Ltd.",242420
00865382,트러스와이제7호위탁관리부동산투자회사,"TRUS Y 7 REIT CO., Ltd.",140890
00149877,중앙바이오텍,"CHOONG ANG BIOTECH CO.,LTD",015170
00123514,보진재,Pochinchai,030950
01139266,로스웰,"ROTHWELL INTERNATIONAL CO., LIMITED",900260
01018954,제이에스피브이,"JSPV Co.,Ltd.",250300
00921475,자비스,"XAVIS CO., Ltd.",230400
01199985,미래에셋대우기업인수목적1호,"MIRAE ASSET DAEWOO SPECIAL  PURPOSE ACQUISITION 1 CO., LTD.",265480
00619020,세종머티리얼즈,"Sejong Materials Co., Ltd.",135270
01179839,신한제3호기업인수목적,"Shinhan 3rd Special Purpose Acquisition Co., Ltd.",257730
01095397,줌인터넷,ZUM internet Corp.,229480
01051339,한국비엔씨,BNC Korea Co. Ltd,226610
01113277,인프라웨어테크놀러지,"INFRAWARE TECHNOLOGY, INC",247300
01197428,한화에이스기업인수목적3호,"Hanwha Ace Special Purpose Acquisition 3rd Co., LTD.",264290
00252755,씨앤케이인터내셔널,"CNK INTERNATIONAL CO., LTD",039530
01181940,아이엘사이언스,"IL SCIENCE CO.,LTD.",122050
00580180,포인트엔지니어링,"POINT ENGINEERING Co.,Ltd.",176560
00473400,한컴지엠디,Hancom GMD Inc.,077280
00100717,아이이,IE Limited,023430
00133317,에스티씨라이프,"STC LIFE Co.,Ltd.",026220
01201581,한화수성기업인수목적,"Hanwha Susung Special Purpose Acquisition CO,.LTD",265920
00200956,현대정보기술,"Hyundai Information Technology Co.,Ltd",026180
01111570,에스케이제3호기업인수목적,"SK NO.3 SPECIAL PURPOSE ACQUISITION CO., LTD.",232330
01113781,영현무역,"YOUNG HYUN TRADING Co.,Ltd.",242850
01194759,대신밸런스제4호기업인수목적,"Daishin Balance 4th Special Purpose Acquisition Co., Ltd.",262830
00527880,썬테크놀로지스,"Sun Technologies Co., LTD",122800
00117638,동양텔레콤,"DONGYANG TELECOM CO., LTD",007150
01063963,유쎌,YOUCEL Inc,252370
00656340,소프트캠프,"SOFTCAMP CO., LTD",210610
01194892,알로이스,ALOYS Inc.,271400
00222806,에임하이글로벌,Aimhigh Global Corp.,043580
01234525,한국제5호기업인수목적,"Korea No.5 Special Purpose Acquisition Company Co., LTD.",271740
00389679,해피드림,"HappyDream Co., Ltd.",065180
00526465,동북아13호선박투자회사,DONGBUKA NO.13 SHIP INVESTMENT CO.,083380
00324104,디케이씨,"DKC Co., Ltd.",047440
00410678,다린,"DARIN CO.,LTD.",204690
00930321,하이골드오션8호국제선박투자회사,HI GOLD OCEAN KMARIN NO.8 SHIP INVESTMENT COMPANY,159650
00307037,더스텔라,"De Stellar Co.,LTD",065310
00695464,차이나그레이트스타인터내셔널리미티드,CHINA GREAT STAR INTERNATIONAL LIMITED,900040
00123152,보루네오가구,"BORNEO INTERNATIONAL FURNITURE CO.,LTD",004740
01086812,케미메디,KEMIMEDI Co.Ltd,205290
00961136,씨티네트웍스,"ctnetworks Co., Ltd.",189540
00893923,이푸른,"Egreen Co., LTD.",185280
00530796,미성포리테크,"MISUNGPOLYTECHCO.,LTD.",094700
00671437,파인넥스,"PineNex Co., Ltd",123260
00102681,고려개발,KOREA DEVELOPMENT CORPORATION,004200
01243550,아이비케이에스제7호기업인수목적,IBKS No.7 Special Purpose Acquisition Company,276920
00814810,엠에프엠코리아,"MFM KOREA Co., Ltd.",251960
01186811,티에스트릴리온,"TS Trillion Co., Ltd.",284610
01066030,드림티엔터테인먼트,"Dream T Entertainment Co., Ltd.",220110
00526447,동북아12호선박투자회사,DONGBUKA NO.12 SHIP INVESTMENT CO.,083370
00435297,맥쿼리인프라,Macquarie Korea Infrastructure Fund,088980
00598587,인터파크,Interpark Corporation,108790
01243772,신한제4호기업인수목적,"Shinhan 4th Special Purpose Acquisition CO.,LTD",277480
01107665,크리스탈신소재,"China Crystal New Material Holdings Co.,  Ltd.",900250
00351418,코리아오토글라스,KOREA AUTOGLASS CORPORATION,152330
00843830,카이노스메드,"KAINOS MEDICINE, INC.",220250
00647935,하나유비에스암바토비니켈해외자원개발2호,HANA UBS AMBATOVY NICKEL OVERSEAS 2,099350
00647883,하나유비에스암바토비니켈해외자원개발1호,HANA UBS AMBATOVY NICKEL OVERSEAS 1,099340
01277928,한국제7호기업인수목적,"Korea No.7 Special Purpose Acquisition Co., LTD.",291210
00100258,에스마크,"SMARK CO.,LTD",030270
00255141,글로앤웰,"Glonwell Co., Ltd.",035480
01247918,한화에이스기업인수목적4호,"Hanwha Ace Special Purpose Acquisition 4th CO., Ltd.",279410
01257526,한국제6호기업인수목적,"Korea No.6 Special Purpose Acquisition Co., LTD.",281410
00599887,신텍,"SEEN TEC Co., Ltd",099660
00601641,리드,LEED Corporation,197210
00261735,위노바,"WINNOVA CO., Ltd.",039790
00122339,이매진아시아,"IMAGINE ASIA Co.,Ltd.",036260
00159290,한국아트라스비엑스,"HANKOOK ATLASBX CO.,LTD.",023890
00116356,동성화학,"DONGSUNG CHEMICAL CO.,LTD",005190
01337114,구스앤홈,"GOOSE & HOME Co., Ltd",329050
01336391,엔에이치기업인수목적13호,"NH SPECIAL PURPOSE ACQUISITION 13 CO., LTD.",310840
00609485,웅진에너지,"Woongjin Energy Co., Ltd ",103130
00173944,우진,WOOJIN INC,105840
00786331,에스앤씨엔진그룹리미티드,S&C Engine Group Limited,900080
00482426,인화정공,"Inhwa Precision Co., Ltd.",101930
00111874,대원산업,Daewonsanup,005710
00109286,대동,DAEDONG CORPORATION,000490
00146719,일화모직공업,"ILHWA WOOL TEXTILE IND CO.,LTD",001590
01337220,키움제5호기업인수목적,Kiwoom No.5 Special Purpose Acquisition Company,311270
00129350,삼화콘덴서공업,"SAMWHA CAPACITOR CO.,LTD",001820
00144252,유니온,UNION CORPORATION,000910
00303217,우진플라임,"WOOJIN PLAIMM CO.,LTD",049800
00389387,라임,"LIME Co.,Ltd.",065160
00208134,KNN,KOREA NEW NETWORK CORPORATION,058400
00125938,삼보판지,"SAMBO CORRUGATED BOARD CO.,LTD.",023600
