rcept_no,rcept_dt,corp_code,corp_name,repror,isu_exctv_rgist_at,isu_exctv_ofcps,isu_main_shrholdr,sp_stock_lmp_cnt,sp_stock_lmp_irds_cnt,sp_stock_lmp_rate,sp_stock_lmp_irds_rate
20240502000586,2024-05-02,01762569,ISU SPECIALTY CHEMICAL,김상범,Unregistered executive,회장,사실상지배주주,"2,259,460","1,807,568",7.48,0.00
20240502000593,2024-05-02,01762569,ISU SPECIALTY CHEMICAL,류승호,Registered executive,사장,-,"1,565","1,252",0.01,0.00
20240502000605,2024-05-02,01762569,ISU SPECIALTY CHEMICAL,김성우,Registered executive,상무보,-,985,788,0.00,0.00
20250116000026,2025-01-16,01762569,ISU SPECIALTY CHEMICAL,김성민,Unregistered executive,부회장,-,"9,850","9,850",0.03,0.03
20240415000429,2024-04-15,00122694,BUMYANG CONSTRUCTION,강병주,Registered executive,사내이사,-,"28,000","28,000",0.11,0.11
20240419000379,2024-04-19,00122694,BUMYANG CONSTRUCTION,강병주,Registered executive,대표이사,-,"49,000","21,000",0.19,0.08
20240712000379,2024-07-12,00122694,BUMYANG CONSTRUCTION,강병주,Registered executive,대표이사,-,"114,232","65,232",0.46,0.27
20241111000421,2024-11-11,00122694,BUMYANG CONSTRUCTION,강병주,Registered executive,대표이사,-,"131,532","17,300",0.53,0.07
20240703000191,2024-07-03,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,10%이상주주,"6,344,227","6,344,227",10.02,10.02
20240710000530,2024-07-10,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,10%이상주주,"6,456,667","112,440",10.19,0.17
20240717000216,2024-07-17,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,10%이상주주,"6,584,009","127,342",10.39,0.20
20240724000302,2024-07-24,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,10%이상주주,"6,704,877","120,868",10.59,0.20
20240731000481,2024-07-31,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,10%이상주주,"6,793,221","88,344",10.72,0.13
20240807000270,2024-08-07,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,10%이상주주,"6,905,462","112,241",10.90,0.18
20240814001244,2024-08-14,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,10%이상주주,"6,936,960","31,498",10.95,0.05
20240821000260,2024-08-21,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,10%이상주주,"7,008,560","71,600",11.06,0.11
20240828000624,2024-08-28,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,10%이상주주,"7,107,473","98,913",11.22,0.16
20240904000280,2024-09-04,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,10%이상주주,"7,237,577","130,104",11.43,0.21
20240911000198,2024-09-11,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,10%이상주주,"7,320,527","82,950",11.56,0.13
20240919000174,2024-09-19,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,10%이상주주,"7,382,435","61,908",11.65,0.09
20240925000330,2024-09-25,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,10%이상주주,"7,491,722","109,287",11.83,0.18
20241002000293,2024-10-02,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,10%이상주주,"7,639,172","147,450",12.06,0.23
20241010000376,2024-10-10,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,10%이상주주,"7,780,151","140,979",12.28,0.22
20241016000231,2024-10-16,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,10%이상주주,"7,917,060","136,909",12.50,0.22
20241023000009,2024-10-23,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,10%이상주주,"8,045,349","128,289",12.70,0.20
20241030000446,2024-10-30,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,10%이상주주,"8,208,159","162,810",12.96,0.26
20241106000260,2024-11-06,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,10%이상주주,"8,188,660","-19,499",12.93,-0.03
20241113000039,2024-11-13,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,10%이상주주,"8,157,871","-30,789",12.88,-0.05
20241120000250,2024-11-20,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,10%이상주주,"8,078,390","-79,481",12.75,-0.13
20241127000575,2024-11-27,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,10%이상주주,"8,136,991","58,601",12.85,0.10
20241204000228,2024-12-04,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,10%이상주주,"8,223,849","86,858",12.98,0.13
20241211000379,2024-12-11,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,10%이상주주,"8,177,404","-46,445",12.91,-0.07
20241218000296,2024-12-18,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,10%이상주주,"8,110,339","-67,065",12.80,-0.11
20241226000367,2024-12-26,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,10%이상주주,"7,713,466","-396,873",12.18,-0.62
20250102000292,2025-01-02,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,10%이상주주,"7,752,866","39,400",12.24,0.06
20250108000316,2025-01-08,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,10%이상주주,"7,769,738","16,872",12.27,0.03
20250115000270,2025-01-15,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,10%이상주주,"7,785,085","15,347",12.29,0.02
20250122000362,2025-01-22,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,10%이상주주,"7,795,399","10,314",12.31,0.02
20250131000417,2025-01-31,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,10%이상주주,"7,833,172","37,773",12.37,0.06
20250205000371,2025-02-05,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,10%이상주주,"7,827,576","-5,596",12.36,-0.01
20250212000738,2025-02-12,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,Shareholders holding 10% or more,"7,776,996","-50,580",12.28,-0.08
20250219001598,2025-02-19,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,Shareholders holding 10% or more,"7,738,912","-38,084",12.22,-0.06
20250226004589,2025-02-26,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,Shareholders holding 10% or more,"7,736,696","-2,216",12.21,-0.01
20250305000460,2025-03-05,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,Shareholders holding 10% or more,"7,747,736","11,040",12.23,0.02
20250312000639,2025-03-12,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,Shareholders holding 10% or more,"7,753,847","6,111",12.24,0.01
20250319000770,2025-03-19,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,Shareholders holding 10% or more,"7,756,608","2,761",12.25,0.01
20250326000819,2025-03-26,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,Shareholders holding 10% or more,"7,783,189","26,581",12.29,0.04
20250402003055,2025-04-02,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,Shareholders holding 10% or more,"7,813,885","30,696",12.34,0.05
20250409002155,2025-04-09,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,Shareholders holding 10% or more,"7,816,529","2,644",12.34,0.00
20250416000413,2025-04-16,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,Shareholders holding 10% or more,"7,806,941","-9,588",12.33,-0.01
20250423000403,2025-04-23,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,Shareholders holding 10% or more,"7,830,560","23,619",12.36,0.03
20250430001116,2025-04-30,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,Shareholders holding 10% or more,"7,855,742","25,182",12.40,0.04
20250507000482,2025-05-07,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,Shareholders holding 10% or more,"7,847,348","-8,394",12.39,-0.01
20250514000859,2025-05-14,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,Shareholders holding 10% or more,"7,838,306","-9,042",12.37,-0.02
20250521000328,2025-05-21,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,Shareholders holding 10% or more,"7,861,843","23,537",12.41,0.04
20250528000557,2025-05-28,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,Shareholders holding 10% or more,"7,892,231","30,388",12.46,0.05
20250604000213,2025-06-04,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,Shareholders holding 10% or more,"7,945,186","52,955",12.54,0.08
20250611000469,2025-06-11,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,Shareholders holding 10% or more,"7,900,618","-44,568",12.47,-0.07
20250618000314,2025-06-18,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,Shareholders holding 10% or more,"7,738,935","-161,683",12.22,-0.25
20250625000431,2025-06-25,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,Shareholders holding 10% or more,"7,598,630","-140,305",12.00,-0.22
20250702000405,2025-07-02,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,Shareholders holding 10% or more,"7,776,651","178,021",12.28,0.28
20250709000357,2025-07-09,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,Shareholders holding 10% or more,"7,787,384","10,733",12.29,0.01
20250716000262,2025-07-16,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,Shareholders holding 10% or more,"7,786,109","-1,275",12.29,0.00
20250723000296,2025-07-23,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,Shareholders holding 10% or more,"7,845,852","59,743",12.39,0.10
20250730000338,2025-07-30,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,Shareholders holding 10% or more,"7,949,054","103,202",12.55,0.16
20250806000222,2025-08-06,00544452,E KOCREF CR-REIT,미래에셋자산운용,-,-,Shareholders holding 10% or more,"7,917,119","-31,935",12.50,-0.05
20230901000177,2023-09-01,00547583,Hana Financial Group,이승열,Registered executive,비상임이사,-,"2,100","1,000",0.00,0.00
20230922000368,2023-09-22,00547583,Hana Financial Group,이준서,Registered executive,사외이사,-,500,250,0.00,0.00
20240103000483,2024-01-03,00547583,Hana Financial Group,김주성,Unregistered executive,부사장,-,0,-263,0.00,0.00
20240103000470,2024-01-03,00547583,Hana Financial Group,박성호,Unregistered executive,부회장,-,0,"-3,000",0.00,0.00
20240103000489,2024-01-03,00547583,Hana Financial Group,박근훈,Unregistered executive,상무,-,"1,600","1,600",0.00,0.00
20240103000493,2024-01-03,00547583,Hana Financial Group,강재신,Unregistered executive,상무,-,200,200,0.00,0.00
20240221001204,2024-02-21,00547583,Hana Financial Group,이승열,Registered executive,비상임이사,-,0,"-2,100",0.00,0.00
20240327000813,2024-03-27,00547583,Hana Financial Group,양동훈,Registered executive,사외이사,-,0,-500,0.00,0.00
20240327000801,2024-03-27,00547583,Hana Financial Group,김홍진,Registered executive,사외이사,-,0,"-1,000",0.00,0.00
20240327000774,2024-03-27,00547583,Hana Financial Group,이재술,Registered executive,사외이사,-,500,500,0.00,0.00
20240327000754,2024-03-27,00547583,Hana Financial Group,이승열,Registered executive,부회장,-,"2,100","2,100",0.00,0.00
20240327000826,2024-03-27,00547583,Hana Financial Group,허윤,Registered executive,사외이사,-,0,"-1,700",0.00,0.00
20240621000563,2024-06-21,00547583,Hana Financial Group,주영섭,Registered executive,사외이사,-,500,500,0.00,0.00
20240814003487,2024-08-14,00547583,Hana Financial Group,이승열,Registered executive,부회장,-,"2,600",500,0.00,0.00
20240814003568,2024-08-14,00547583,Hana Financial Group,이재민,Registered executive,사외이사,-,500,500,0.00,0.00
20240906000263,2024-09-06,00547583,Hana Financial Group,윤심,Registered executive,사외이사,-,500,500,0.00,0.00
20241211000126,2024-12-11,00547583,Hana Financial Group,박종무,Unregistered executive,부사장,-,"1,500","1,500",0.00,0.00
20241211000130,2024-12-11,00547583,Hana Financial Group,김미숙,Unregistered executive,부사장,-,626,626,0.00,0.00
20241217000242,2024-12-17,00547583,Hana Financial Group,박근훈,Unregistered executive,상무,-,"2,000",400,0.00,0.00
20241230000543,2024-12-30,00547583,Hana Financial Group,강재신,Unregistered executive,상무,-,700,500,0.00,0.00
20241230000554,2024-12-30,00547583,Hana Financial Group,강정한,Unregistered executive,상무,-,250,250,0.00,0.00
20241230000564,2024-12-30,00547583,Hana Financial Group,강성묵,Registered executive,부회장,-,"5,026","1,200",0.00,0.00
20241230000575,2024-12-30,00547583,Hana Financial Group,이승열,Registered executive,부회장,-,"3,600","1,000",0.00,0.00
20241231000220,2024-12-31,00547583,Hana Financial Group,함영주,Registered executive,회장,-,"15,132","5,000",0.01,0.01
20250107000241,2025-01-07,00547583,Hana Financial Group,강정한,Unregistered executive,상무,-,0,-250,0.00,0.00
20250107000271,2025-01-07,00547583,Hana Financial Group,이은형,Unregistered executive,부회장,-,"1,100","1,000",0.00,0.00
20250107000267,2025-01-07,00547583,Hana Financial Group,남호식,Unregistered executive,상무,-,595,595,0.00,0.00
20250107000261,2025-01-07,00547583,Hana Financial Group,성영수,Unregistered executive,부사장,-,0,-13,0.00,0.00
20250107000253,2025-01-07,00547583,Hana Financial Group,이선용,Unregistered executive,부사장,-,0,-102,0.00,0.00
20250107000247,2025-01-07,00547583,Hana Financial Group,양재혁,Unregistered executive,상무,-,0,-777,0.00,0.00
20250109000226,2025-01-09,00547583,Hana Financial Group,박병준,Unregistered executive,부사장,-,"1,102",600,0.00,0.00
20250109000366,2025-01-09,00547583,Hana Financial Group,이승열,Registered executive,부회장,-,"3,800",200,0.00,0.00
20250117000303,2025-01-17,00547583,Hana Financial Group,조범준,Unregistered executive,상무,-,500,500,0.00,0.00
20250124000542,2025-01-24,00547583,Hana Financial Group,서중근,Unregistered executive,상무,-,300,300,0.00,0.00
20250206000431,2025-02-06,00547583,Hana Financial Group,정은혜,Unregistered executive,상무,-,90,90,0.00,0.00
20250206000447,2025-02-06,00547583,Hana Financial Group,김영호,Unregistered executive,상무,-,500,500,0.00,0.00
20250306000396,2025-03-06,00547583,Hana Financial Group,이승열,Registered executive,부회장,-,"4,800","1,000",0.00,0.00
20250321001379,2025-03-21,00547583,Hana Financial Group,정은혜,Unregistered executive,상무,-,390,300,0.00,0.00
20250326000833,2025-03-26,00547583,Hana Financial Group,이정원,Registered executive,사외이사,-,0,-516,0.00,0.00
20250404003433,2025-04-04,00547583,Hana Financial Group,이승열,Registered executive,부회장,-,"7,000","2,200",0.00,0.00
20250408002754,2025-04-08,00547583,Hana Financial Group,오정택,Unregistered executive,부사장,-,"1,600",600,0.00,0.00
20250411002912,2025-04-11,00547583,Hana Financial Group,이승열,Registered executive,부회장,-,"7,100",100,0.00,0.00
20250411002941,2025-04-11,00547583,Hana Financial Group,조범준,Unregistered executive,상무,-,"1,000",500,0.00,0.00
20250416000452,2025-04-16,00547583,Hana Financial Group,강재신,Unregistered executive,상무,-,"1,200",500,0.00,0.00
20250418000535,2025-04-18,00547583,Hana Financial Group,서영숙,Registered executive,사외이사,-,200,200,0.00,0.00
20250421000456,2025-04-21,00547583,Hana Financial Group,이승열,Registered executive,부회장,-,"7,200",100,0.00,0.00
20250424000576,2025-04-24,00547583,Hana Financial Group,엄태성,Unregistered executive,상무,-,300,300,0.00,0.00
20250425000569,2025-04-25,00547583,Hana Financial Group,이승열,Registered executive,부회장,-,"7,300",100,0.00,0.00
20250602001256,2025-06-02,00547583,Hana Financial Group,이재술,Registered executive,사외이사,-,0,-500,0.00,0.00
20250715000172,2025-07-15,00547583,Hana Financial Group,서영숙,Registered executive,사외이사,-,500,300,0.00,0.00
20230920000010,2023-09-20,00149655,SAMSUNG C&T CORPORATION,고정석,Registered executive,사장,-,"3,000","1,000",0.00,0.00
20231101000134,2023-11-01,00149655,SAMSUNG C&T CORPORATION,권한길,Unregistered executive,상무,-,"3,813","2,625",0.00,0.00
20231206000083,2023-12-06,00149655,SAMSUNG C&T CORPORATION,안상욱,Unregistered executive,상무,-,100,100,0.00,0.00
20240131000128,2024-01-31,00149655,SAMSUNG C&T CORPORATION,이창원,Unregistered executive,부사장,-,500,500,0.00,0.00
20240207000316,2024-02-07,00149655,SAMSUNG C&T CORPORATION,송규종,Unregistered executive,부사장,-,"4,350","1,000",0.00,0.00
20240207001125,2024-02-08,00149655,SAMSUNG C&T CORPORATION,김응선,Unregistered executive,부사장,-,"1,000",-300,0.00,0.00
20240226006059,2024-02-26,00149655,SAMSUNG C&T CORPORATION,이귀석,Unregistered executive,상무,-,"2,492","2,492",0.00,0.00
20240305000190,2024-03-05,00149655,SAMSUNG C&T CORPORATION,이재언,Unregistered executive,사장,-,"1,073","1,000",0.00,0.00
20240318000673,2024-03-18,00149655,SAMSUNG C&T CORPORATION,이재언,Registered executive,사장,-,"1,073","1,073",0.00,0.00
20240321001226,2024-03-21,00149655,SAMSUNG C&T CORPORATION,이무영,Unregistered executive,상무,-,0,"-2,102",0.00,0.00
20240719000489,2024-07-19,00149655,SAMSUNG C&T CORPORATION,이서현,Unregistered executive,사장,-,"11,662,168","11,662,168",6.51,6.51
20241104000209,2024-11-04,00149655,SAMSUNG C&T CORPORATION,이재언,Registered executive,사장,-,"2,400","1,327",0.00,0.00
20241206000143,2024-12-06,00149655,SAMSUNG C&T CORPORATION,정환우,Unregistered executive,상무,-,35,35,0.00,0.00
20250204000157,2025-02-04,00149655,SAMSUNG C&T CORPORATION,강선명,Unregistered executive,부사장,-,440,440,0.00,0.00
20250204000439,2025-02-04,00149655,SAMSUNG C&T CORPORATION,강현구,Unregistered executive,상무,-,538,300,0.00,0.00
20250205000015,2025-02-05,00149655,SAMSUNG C&T CORPORATION,이준서,Registered executive,부사장,-,"4,299","1,000",0.00,0.00
20250205000025,2025-02-05,00149655,SAMSUNG C&T CORPORATION,이재언,Registered executive,사장,-,"3,400","1,000",0.00,0.00
